SVCCD,Description,GROSS CHARGE,As of Date,DISCOUNTED CASH PRICE INPATIENT ,DISCOUNTED CASH PRICE OUTPATIENT ,DE-IDENTIFIED MIN,DE-IDENTIFIED MAX,Anthem BCBS ,United Healthcare,Anthem Mittal Steel ,Cigna ,Anthem US Steel ,Aetna ,Medpartners,Multiplan/PHCS,Humana ,Sagamore ,Local 697 PNA ,MHS Ambetter Exchange ,Anthem Exchange ,MD Wise Exchange,Anthem Medicaid ,MHS Medicaid ,MD Wise ,Caresource ,Aetna Medicare ,Anthem MA ,Humana MA,United healthcare MA 
1973264,IMM ADM PNEU VACCINE,93,10/28/2020,33.48,46.5,8.277,66.495,21.483,18.972,22.971,26.784,22.134,16.182,14.787,36.549,66.495,46.128,19.53,12.834,21.669,42.315,13.206,13.392,14.229,14.601,8.556,8.835,8.742,8.277
1981201,URGENT CARE LVL 1 EP,448,10/28/2020,161.28,224,39.872,320.32,103.488,91.392,110.656,129.024,106.624,77.952,71.232,176.064,320.32,222.208,94.08,61.824,104.384,203.84,63.616,64.512,68.544,70.336,41.216,42.56,42.112,39.872
1981202,URGENT CARE LVL 2 EP,619,10/28/2020,222.84,309.5,55.091,442.585,142.989,126.276,152.893,178.272,147.322,107.706,98.421,243.267,442.585,307.024,129.99,85.422,144.227,281.645,87.898,89.136,94.707,97.183,56.948,58.805,58.186,55.091
1981203,URGENT CARE LVL 3 EP,680,10/28/2020,244.8,340,60.52,486.2,157.08,138.72,167.96,195.84,161.84,118.32,108.12,267.24,486.2,337.28,142.8,93.84,158.44,309.4,96.56,97.92,104.04,106.76,62.56,64.6,63.92,60.52
1981204,URGENT CARE LVL 4 EP,824,10/28/2020,296.64,412,73.336,589.16,190.344,168.096,203.528,237.312,196.112,143.376,131.016,323.832,589.16,408.704,173.04,113.712,191.992,374.92,117.008,118.656,126.072,129.368,75.808,78.28,77.456,73.336
1981205,URGENT CARE LVL 5 EP,1062,10/28/2020,382.32,531,94.518,759.33,245.322,216.648,262.314,305.856,252.756,184.788,168.858,417.366,759.33,526.752,223.02,146.556,247.446,483.21,150.804,152.928,162.486,166.734,97.704,100.89,99.828,94.518
1981212,THERAPEUTIC DX SQ IM,165,10/28/2020,59.4,82.5,14.685,117.975,38.115,33.66,40.755,47.52,39.27,28.71,26.235,64.845,117.975,81.84,34.65,22.77,38.445,75.075,23.43,23.76,25.245,25.905,15.18,15.675,15.51,14.685
1981215,IMM ADM 1ST VACCINE,93,10/28/2020,33.48,46.5,8.277,66.495,21.483,18.972,22.971,26.784,22.134,16.182,14.787,36.549,66.495,46.128,19.53,12.834,21.669,42.315,13.206,13.392,14.229,14.601,8.556,8.835,8.742,8.277
1981220,IV THERAPY EA AD HR,601,10/28/2020,216.36,300.5,53.489,429.715,138.831,122.604,148.447,173.088,143.038,104.574,95.559,236.193,429.715,298.096,126.21,82.938,140.033,273.455,85.342,86.544,91.953,94.357,55.292,57.095,56.494,53.489
1981224,URGENT CARE- SUT REM,448,10/28/2020,161.28,224,39.872,320.32,103.488,91.392,110.656,129.024,106.624,77.952,71.232,176.064,320.32,222.208,94.08,61.824,104.384,203.84,63.616,64.512,68.544,70.336,41.216,42.56,42.112,39.872
1981226,SIMPLE PROCEDURE,377,10/28/2020,135.72,188.5,33.553,269.555,87.087,76.908,93.119,108.576,89.726,65.598,59.943,148.161,269.555,186.992,79.17,52.026,87.841,171.535,53.534,54.288,57.681,59.189,34.684,35.815,35.438,33.553
1981227,MINOR PROCEDURE,549,10/28/2020,197.64,274.5,48.861,392.535,126.819,111.996,135.603,158.112,130.662,95.526,87.291,215.757,392.535,272.304,115.29,75.762,127.917,249.795,77.958,79.056,83.997,86.193,50.508,52.155,51.606,48.861
1981228,INTERMEDIATE PROCEDR,725,10/28/2020,261,362.5,64.525,518.375,167.475,147.9,179.075,208.8,172.55,126.15,115.275,284.925,518.375,359.6,152.25,100.05,168.925,329.875,102.95,104.4,110.925,113.825,66.7,68.875,68.15,64.525
1981229,MAJOR PROCEDURE,3035,10/28/2020,1092.6,1517.5,270.115,2170.025,701.085,619.14,749.645,874.08,722.33,528.09,482.565,1192.755,2170.025,1505.36,637.35,418.83,707.155,1380.925,430.97,437.04,464.355,476.495,279.22,288.325,285.29,270.115
1981231,URGENT CARE LVL 1 NP,448,10/28/2020,161.28,224,39.872,320.32,103.488,91.392,110.656,129.024,106.624,77.952,71.232,176.064,320.32,222.208,94.08,61.824,104.384,203.84,63.616,64.512,68.544,70.336,41.216,42.56,42.112,39.872
1981232,URGENT CARE LVL 2 NP,619,10/28/2020,222.84,309.5,55.091,442.585,142.989,126.276,152.893,178.272,147.322,107.706,98.421,243.267,442.585,307.024,129.99,85.422,144.227,281.645,87.898,89.136,94.707,97.183,56.948,58.805,58.186,55.091
1981233,URGENT CARE LVL 3 NP,680,10/28/2020,244.8,340,60.52,486.2,157.08,138.72,167.96,195.84,161.84,118.32,108.12,267.24,486.2,337.28,142.8,93.84,158.44,309.4,96.56,97.92,104.04,106.76,62.56,64.6,63.92,60.52
1981234,URGENT CARE LVL 4 NP,824,10/28/2020,296.64,412,73.336,589.16,190.344,168.096,203.528,237.312,196.112,143.376,131.016,323.832,589.16,408.704,173.04,113.712,191.992,374.92,117.008,118.656,126.072,129.368,75.808,78.28,77.456,73.336
1981235,URGENT CARE LVL 5 NP,1062,10/28/2020,382.32,531,94.518,759.33,245.322,216.648,262.314,305.856,252.756,184.788,168.858,417.366,759.33,526.752,223.02,146.556,247.446,483.21,150.804,152.928,162.486,166.734,97.704,100.89,99.828,94.518
1982130,IMM ADM FLU VACCINE,93,10/28/2020,33.48,46.5,8.277,66.495,21.483,18.972,22.971,26.784,22.134,16.182,14.787,36.549,66.495,46.128,19.53,12.834,21.669,42.315,13.206,13.392,14.229,14.601,8.556,8.835,8.742,8.277
1983233,CPR,2272,10/28/2020,817.92,1136,202.208,1624.48,524.832,463.488,561.184,654.336,540.736,395.328,361.248,892.896,1624.48,1126.912,477.12,313.536,529.376,1033.76,322.624,327.168,347.616,356.704,209.024,215.84,213.568,202.208
1983252,URG CARE-TRIAGE ONLY,31,10/28/2020,11.16,15.5,2.759,22.165,7.161,6.324,7.657,8.928,7.378,5.394,4.929,12.183,22.165,15.376,6.51,4.278,7.223,14.105,4.402,4.464,4.743,4.867,2.852,2.945,2.914,2.759
1983275,PHYSICAL-SCHOOL,25,10/28/2020,9,12.5,2.225,17.875,5.775,5.1,6.175,7.2,5.95,4.35,3.975,9.825,17.875,12.4,5.25,3.45,5.825,11.375,3.55,3.6,3.825,3.925,2.3,2.375,2.35,2.225
2010225,DSMT INDIVIDUAL 30M,228,10/28/2020,82.08,114,20.292,163.02,52.668,46.512,56.316,65.664,54.264,39.672,36.252,89.604,163.02,113.088,47.88,31.464,53.124,103.74,32.376,32.832,34.884,35.796,20.976,21.66,21.432,20.292
2010227,DSMT GRP 2-4 PER 30M,62,10/28/2020,22.32,31,5.518,44.33,14.322,12.648,15.314,17.856,14.756,10.788,9.858,24.366,44.33,30.752,13.02,8.556,14.446,28.21,8.804,8.928,9.486,9.734,5.704,5.89,5.828,5.518
2010229,DSMT GRP 5-8 PER 30M,62,10/28/2020,22.32,31,5.518,44.33,14.322,12.648,15.314,17.856,14.756,10.788,9.858,24.366,44.33,30.752,13.02,8.556,14.446,28.21,8.804,8.928,9.486,9.734,5.704,5.89,5.828,5.518
2010230,TH DSMT INDIV 30M,228,10/28/2020,82.08,114,20.292,163.02,52.668,46.512,56.316,65.664,54.264,39.672,36.252,89.604,163.02,113.088,47.88,31.464,53.124,103.74,32.376,32.832,34.884,35.796,20.976,21.66,21.432,20.292
2020001,MNT INITIAL EA 15 MN,69,10/28/2020,24.84,34.5,6.141,49.335,15.939,14.076,17.043,19.872,16.422,12.006,10.971,27.117,49.335,34.224,14.49,9.522,16.077,31.395,9.798,9.936,10.557,10.833,6.348,6.555,6.486,6.141
2020002,MNT REASSES EA 15 MN,69,10/28/2020,24.84,34.5,6.141,49.335,15.939,14.076,17.043,19.872,16.422,12.006,10.971,27.117,49.335,34.224,14.49,9.522,16.077,31.395,9.798,9.936,10.557,10.833,6.348,6.555,6.486,6.141
2020003,MNT GROUP EA 30 MIN,69,10/28/2020,24.84,34.5,6.141,49.335,15.939,14.076,17.043,19.872,16.422,12.006,10.971,27.117,49.335,34.224,14.49,9.522,16.077,31.395,9.798,9.936,10.557,10.833,6.348,6.555,6.486,6.141
2020004,MNT 2ND REF EA 15 MN,50,10/28/2020,18,25,4.45,35.75,11.55,10.2,12.35,14.4,11.9,8.7,7.95,19.65,35.75,24.8,10.5,6.9,11.65,22.75,7.1,7.2,7.65,7.85,4.6,4.75,4.7,4.45
2020005,MNT GP2ND REF EA 30M,44,10/28/2020,15.84,22,3.916,31.46,10.164,8.976,10.868,12.672,10.472,7.656,6.996,17.292,31.46,21.824,9.24,6.072,10.252,20.02,6.248,6.336,6.732,6.908,4.048,4.18,4.136,3.916
2041000,HEMODIALY SING EVAL,2945,10/28/2020,1060.2,1472.5,262.105,2105.675,680.295,600.78,727.415,848.16,700.91,512.43,468.255,1157.385,2105.675,1460.72,618.45,406.41,686.185,1339.975,418.19,424.08,450.585,462.365,270.94,279.775,276.83,262.105
2041003,OTH DIALY SING EVAL,2224,10/28/2020,800.64,1112,197.936,1590.16,513.744,453.696,549.328,640.512,529.312,386.976,353.616,874.032,1590.16,1103.104,467.04,306.912,518.192,1011.92,315.808,320.256,340.272,349.168,204.608,211.28,209.056,197.936
2041006,DIALYSIS EMERGENT,2870,10/28/2020,1033.2,1435,255.43,2052.05,662.97,585.48,708.89,826.56,683.06,499.38,456.33,1127.91,2052.05,1423.52,602.7,396.06,668.71,1305.85,407.54,413.28,439.11,450.59,264.04,272.65,269.78,255.43
2070201,LEVEL 1 EP,500,10/28/2020,180,250,44.5,357.5,115.5,102,123.5,144,119,87,79.5,196.5,357.5,248,105,69,116.5,227.5,71,72,76.5,78.5,46,47.5,47,44.5
2070202,LEVEL 2 EP,611,10/28/2020,219.96,305.5,54.379,436.865,141.141,124.644,150.917,175.968,145.418,106.314,97.149,240.123,436.865,303.056,128.31,84.318,142.363,278.005,86.762,87.984,93.483,95.927,56.212,58.045,57.434,54.379
2070203,LEVEL 3 EP,690,10/28/2020,248.4,345,61.41,493.35,159.39,140.76,170.43,198.72,164.22,120.06,109.71,271.17,493.35,342.24,144.9,95.22,160.77,313.95,97.98,99.36,105.57,108.33,63.48,65.55,64.86,61.41
2070204,LEVEL 4 EP,974,10/28/2020,350.64,487,86.686,696.41,224.994,198.696,240.578,280.512,231.812,169.476,154.866,382.782,696.41,483.104,204.54,134.412,226.942,443.17,138.308,140.256,149.022,152.918,89.608,92.53,91.556,86.686
2070205,LEVEL 5 EP,1217,10/28/2020,438.12,608.5,108.313,870.155,281.127,248.268,300.599,350.496,289.646,211.758,193.503,478.281,870.155,603.632,255.57,167.946,283.561,553.735,172.814,175.248,186.201,191.069,111.964,115.615,114.398,108.313
2070211,LEVEL 1 NP,582,10/28/2020,209.52,291,51.798,416.13,134.442,118.728,143.754,167.616,138.516,101.268,92.538,228.726,416.13,288.672,122.22,80.316,135.606,264.81,82.644,83.808,89.046,91.374,53.544,55.29,54.708,51.798
2070212,LEVEL 2 NP,719,10/28/2020,258.84,359.5,63.991,514.085,166.089,146.676,177.593,207.072,171.122,125.106,114.321,282.567,514.085,356.624,150.99,99.222,167.527,327.145,102.098,103.536,110.007,112.883,66.148,68.305,67.586,63.991
2070213,LEVEL 3 NP,824,10/28/2020,296.64,412,73.336,589.16,190.344,168.096,203.528,237.312,196.112,143.376,131.016,323.832,589.16,408.704,173.04,113.712,191.992,374.92,117.008,118.656,126.072,129.368,75.808,78.28,77.456,73.336
2070214,LEVEL 4 NP,1079,10/28/2020,388.44,539.5,96.031,771.485,249.249,220.116,266.513,310.752,256.802,187.746,171.561,424.047,771.485,535.184,226.59,148.902,251.407,490.945,153.218,155.376,165.087,169.403,99.268,102.505,101.426,96.031
2070215,LEVEL 5 NP,1480,10/28/2020,532.8,740,131.72,1058.2,341.88,301.92,365.56,426.24,352.24,257.52,235.32,581.64,1058.2,734.08,310.8,204.24,344.84,673.4,210.16,213.12,226.44,232.36,136.16,140.6,139.12,131.72
2070222,PROC WND CARE SIMPLE,513,10/28/2020,184.68,256.5,45.657,366.795,118.503,104.652,126.711,147.744,122.094,89.262,81.567,201.609,366.795,254.448,107.73,70.794,119.529,233.415,72.846,73.872,78.489,80.541,47.196,48.735,48.222,45.657
2070223,PROC WND CARE MINOR,802,10/28/2020,288.72,401,71.378,573.43,185.262,163.608,198.094,230.976,190.876,139.548,127.518,315.186,573.43,397.792,168.42,110.676,186.866,364.91,113.884,115.488,122.706,125.914,73.784,76.19,75.388,71.378
2070224,PROC WND CARE INTERM,1280,10/28/2020,460.8,640,113.92,915.2,295.68,261.12,316.16,368.64,304.64,222.72,203.52,503.04,915.2,634.88,268.8,176.64,298.24,582.4,181.76,184.32,195.84,200.96,117.76,121.6,120.32,113.92
2070225,PROC WND CARE MAJOR,4669,10/28/2020,1680.84,2334.5,415.541,3338.335,1078.539,952.476,1153.243,1344.672,1111.222,812.406,742.371,1834.917,3338.335,2315.824,980.49,644.322,1087.877,2124.395,662.998,672.336,714.357,733.033,429.548,443.555,438.886,415.541
2070226,PROC WND CARE COMPLX,10887,10/28/2020,3919.32,5443.5,968.943,7784.205,2514.897,2220.948,2689.089,3135.456,2591.106,1894.338,1731.033,4278.591,7784.205,5399.952,2286.27,1502.406,2536.671,4953.585,1545.954,1567.728,1665.711,1709.259,1001.604,1034.265,1023.378,968.943
2070230,DEBRIDE LE 20 SQ CM,711,10/28/2020,255.96,355.5,63.279,508.365,164.241,145.044,175.617,204.768,169.218,123.714,113.049,279.423,508.365,352.656,149.31,98.118,165.663,323.505,100.962,102.384,108.783,111.627,65.412,67.545,66.834,63.279
2070232,NON SELECTIVE DEBRID,571,10/28/2020,205.56,285.5,50.819,408.265,131.901,116.484,141.037,164.448,135.898,99.354,90.789,224.403,408.265,283.216,119.91,78.798,133.043,259.805,81.082,82.224,87.363,89.647,52.532,54.245,53.674,50.819
2070235,SUTURE REMOVAL,336,10/28/2020,120.96,168,29.904,240.24,77.616,68.544,82.992,96.768,79.968,58.464,53.424,132.048,240.24,166.656,70.56,46.368,78.288,152.88,47.712,48.384,51.408,52.752,30.912,31.92,31.584,29.904
2072333,DEBRIDE EA ADD 20CM,711,10/28/2020,255.96,355.5,63.279,508.365,164.241,145.044,175.617,204.768,169.218,123.714,113.049,279.423,508.365,352.656,149.31,98.118,165.663,323.505,100.962,102.384,108.783,111.627,65.412,67.545,66.834,63.279
2072335,NEG PRES WND LT 50CM,390,10/28/2020,140.4,195,34.71,278.85,90.09,79.56,96.33,112.32,92.82,67.86,62.01,153.27,278.85,193.44,81.9,53.82,90.87,177.45,55.38,56.16,59.67,61.23,35.88,37.05,36.66,34.71
2072337,NEG PRES WND GT 50CM,393,10/28/2020,141.48,196.5,34.977,280.995,90.783,80.172,97.071,113.184,93.534,68.382,62.487,154.449,280.995,194.928,82.53,54.234,91.569,178.815,55.806,56.592,60.129,61.701,36.156,37.335,36.942,34.977
2080001,HBO FB 30MN,1354,10/28/2020,487.44,677,120.506,968.11,312.774,276.216,334.438,389.952,322.252,235.596,215.286,532.122,968.11,671.584,284.34,186.852,315.482,616.07,192.268,194.976,207.162,212.578,124.568,128.63,127.276,120.506
2082801,US-EXT ARTERIAL LTD,331,10/28/2020,119.16,165.5,29.459,236.665,76.461,67.524,81.757,95.328,78.778,57.594,52.629,130.083,236.665,164.176,69.51,45.678,77.123,150.605,47.002,47.664,50.643,51.967,30.452,31.445,31.114,29.459
2082802,US-NON INV ARTER EXT,358,10/28/2020,128.88,179,31.862,255.97,82.698,73.032,88.426,103.104,85.204,62.292,56.922,140.694,255.97,177.568,75.18,49.404,83.414,162.89,50.836,51.552,54.774,56.206,32.936,34.01,33.652,31.862
215111,R&B GYN PRIVATE,2797,10/28/2020,1006.92,1398.5,248.933,1999.855,646.107,570.588,690.859,805.536,665.686,486.678,444.723,1099.221,1999.855,1387.312,587.37,385.986,651.701,1272.635,397.174,402.768,427.941,439.129,257.324,265.715,262.918,248.933
215112,R&B OB PRIVATE,2797,10/28/2020,1006.92,1398.5,248.933,1999.855,646.107,570.588,690.859,805.536,665.686,486.678,444.723,1099.221,1999.855,1387.312,587.37,385.986,651.701,1272.635,397.174,402.768,427.941,439.129,257.324,265.715,262.918,248.933
215164,R&B ISOLATION,2997,10/28/2020,1078.92,1498.5,266.733,2142.855,692.307,611.388,740.259,863.136,713.286,521.478,476.523,1177.821,2142.855,1486.512,629.37,413.586,698.301,1363.635,425.574,431.568,458.541,470.529,275.724,284.715,281.718,266.733
2250663,AL-SUB ASSESS 5-14MN,174,10/28/2020,62.64,87,15.486,124.41,40.194,35.496,42.978,50.112,41.412,30.276,27.666,68.382,124.41,86.304,36.54,24.012,40.542,79.17,24.708,25.056,26.622,27.318,16.008,16.53,16.356,15.486
225110,R&B M/S PRIVATE,2797,10/28/2020,1006.92,1398.5,248.933,1999.855,646.107,570.588,690.859,805.536,665.686,486.678,444.723,1099.221,1999.855,1387.312,587.37,385.986,651.701,1272.635,397.174,402.768,427.941,439.129,257.324,265.715,262.918,248.933
225206,R&B M/S PVT TELEM,3249,10/28/2020,1169.64,1624.5,289.161,2323.035,750.519,662.796,802.503,935.712,773.262,565.326,516.591,1276.857,2323.035,1611.504,682.29,448.362,757.017,1478.295,461.358,467.856,497.097,510.093,298.908,308.655,305.406,289.161
2270100,MULTI SLEEP LAT,4337,10/28/2020,1561.32,2168.5,385.993,3100.955,1001.847,884.748,1071.239,1249.056,1032.206,754.638,689.583,1704.441,3100.955,2151.152,910.77,598.506,1010.521,1973.335,615.854,624.528,663.561,680.909,399.004,412.015,407.678,385.993
2270112,POLYSOMNO GT4 GE6YO,5665,10/28/2020,2039.4,2832.5,504.185,4050.475,1308.615,1155.66,1399.255,1631.52,1348.27,985.71,900.735,2226.345,4050.475,2809.84,1189.65,781.77,1319.945,2577.575,804.43,815.76,866.745,889.405,521.18,538.175,532.51,504.185
2270113,POLYS-CPAP GT4 GE6YO,6003,10/28/2020,2161.08,3001.5,534.267,4292.145,1386.693,1224.612,1482.741,1728.864,1428.714,1044.522,954.477,2359.179,4292.145,2977.488,1260.63,828.414,1398.699,2731.365,852.426,864.432,918.459,942.471,552.276,570.285,564.282,534.267
2270123,HOME SLEEP TYPE 3,788,10/28/2020,283.68,394,70.132,563.42,182.028,160.752,194.636,226.944,187.544,137.112,125.292,309.684,563.42,390.848,165.48,108.744,183.604,358.54,111.896,113.472,120.564,123.716,72.496,74.86,74.072,70.132
2280663,AL-SUB ASSESS 5-14MN,174,10/28/2020,62.64,87,15.486,124.41,40.194,35.496,42.978,50.112,41.412,30.276,27.666,68.382,124.41,86.304,36.54,24.012,40.542,79.17,24.708,25.056,26.622,27.318,16.008,16.53,16.356,15.486
235112,R&B OB PRIVATE,2905,10/28/2020,1045.8,1452.5,258.545,2077.075,671.055,592.62,717.535,836.64,691.39,505.47,461.895,1141.665,2077.075,1440.88,610.05,400.89,676.865,1321.775,412.51,418.32,444.465,456.085,267.26,275.975,273.07,258.545
245171,R&B NURSERY LEVEL 1,1661,10/28/2020,597.96,830.5,147.829,1187.615,383.691,338.844,410.267,478.368,395.318,289.014,264.099,652.773,1187.615,823.856,348.81,229.218,387.013,755.755,235.862,239.184,254.133,260.777,152.812,157.795,156.134,147.829
245172,R&B NURSERY LEVEL 2,4152,10/28/2020,1494.72,2076,369.528,2968.68,959.112,847.008,1025.544,1195.776,988.176,722.448,660.168,1631.736,2968.68,2059.392,871.92,572.976,967.416,1889.16,589.584,597.888,635.256,651.864,381.984,394.44,390.288,369.528
245173,R&B NURSERY LEVEL 3,6004,10/28/2020,2161.44,3002,534.356,4292.86,1386.924,1224.816,1482.988,1729.152,1428.952,1044.696,954.636,2359.572,4292.86,2977.984,1260.84,828.552,1398.932,2731.82,852.568,864.576,918.612,942.628,552.368,570.38,564.376,534.356
245191,R&B SICK BABY LVL 1,4937,10/28/2020,1777.32,2468.5,439.393,3529.955,1140.447,1007.148,1219.439,1421.856,1175.006,859.038,784.983,1940.241,3529.955,2448.752,1036.77,681.306,1150.321,2246.335,701.054,710.928,755.361,775.109,454.204,469.015,464.078,439.393
247191,R&B HLTH BOARDER,3071,10/28/2020,1105.56,1535.5,273.319,2195.765,709.401,626.484,758.537,884.448,730.898,534.354,488.289,1206.903,2195.765,1523.216,644.91,423.798,715.543,1397.305,436.082,442.224,469.863,482.147,282.532,291.745,288.674,273.319
25110,R&B M/S PRIVATE,2797,10/28/2020,1006.92,1398.5,248.933,1999.855,646.107,570.588,690.859,805.536,665.686,486.678,444.723,1099.221,1999.855,1387.312,587.37,385.986,651.701,1272.635,397.174,402.768,427.941,439.129,257.324,265.715,262.918,248.933
2512001,MSED SAME U5 1ST15,296,10/28/2020,106.56,148,26.344,211.64,68.376,60.384,73.112,85.248,70.448,51.504,47.064,116.328,211.64,146.816,62.16,40.848,68.968,134.68,42.032,42.624,45.288,46.472,27.232,28.12,27.824,26.344
2512002,MSED SAMEGT5 1ST15,296,10/28/2020,106.56,148,26.344,211.64,68.376,60.384,73.112,85.248,70.448,51.504,47.064,116.328,211.64,146.816,62.16,40.848,68.968,134.68,42.032,42.624,45.288,46.472,27.232,28.12,27.824,26.344
2512003,MODSED SAME ADD15MIN,228,10/28/2020,82.08,114,20.292,163.02,52.668,46.512,56.316,65.664,54.264,39.672,36.252,89.604,163.02,113.088,47.88,31.464,53.124,103.74,32.376,32.832,34.884,35.796,20.976,21.66,21.432,20.292
2513221,ED-BRIEF ED VISIT,605,10/28/2020,217.8,302.5,53.845,432.575,139.755,123.42,149.435,174.24,143.99,105.27,96.195,237.765,432.575,300.08,127.05,83.49,140.965,275.275,85.91,87.12,92.565,94.985,55.66,57.475,56.87,53.845
2513222,ED-LIMITED ED VISIT,905,10/28/2020,325.8,452.5,80.545,647.075,209.055,184.62,223.535,260.64,215.39,157.47,143.895,355.665,647.075,448.88,190.05,124.89,210.865,411.775,128.51,130.32,138.465,142.085,83.26,85.975,85.07,80.545
2513223,ED-INTERMED ED VIST,1723,10/28/2020,620.28,861.5,153.347,1231.945,398.013,351.492,425.581,496.224,410.074,299.802,273.957,677.139,1231.945,854.608,361.83,237.774,401.459,783.965,244.666,248.112,263.619,270.511,158.516,163.685,161.962,153.347
2513224,ED-EXTENDED ED VISIT,2714,10/28/2020,977.04,1357,241.546,1940.51,626.934,553.656,670.358,781.632,645.932,472.236,431.526,1066.602,1940.51,1346.144,569.94,374.532,632.362,1234.87,385.388,390.816,415.242,426.098,249.688,257.83,255.116,241.546
2513225,ED-COMPREHEN ED VST,4141,10/28/2020,1490.76,2070.5,368.549,2960.815,956.571,844.764,1022.827,1192.608,985.558,720.534,658.419,1627.413,2960.815,2053.936,869.61,571.458,964.853,1884.155,588.022,596.304,633.573,650.137,380.972,393.395,389.254,368.549
2513226,ED-CRIT CARE LT 74M,5396,10/28/2020,1942.56,2698,480.244,3858.14,1246.476,1100.784,1332.812,1554.048,1284.248,938.904,857.964,2120.628,3858.14,2676.416,1133.16,744.648,1257.268,2455.18,766.232,777.024,825.588,847.172,496.432,512.62,507.224,480.244
2513227,ED-CRIT CAR EA 30 MN,897,10/28/2020,322.92,448.5,79.833,641.355,207.207,182.988,221.559,258.336,213.486,156.078,142.623,352.521,641.355,444.912,188.37,123.786,209.001,408.135,127.374,129.168,137.241,140.829,82.524,85.215,84.318,79.833
2513228,ED-INJ THERIV AD MED,501,10/28/2020,180.36,250.5,44.589,358.215,115.731,102.204,123.747,144.288,119.238,87.174,79.659,196.893,358.215,248.496,105.21,69.138,116.733,227.955,71.142,72.144,76.653,78.657,46.092,47.595,47.094,44.589
2513229,IMM ADM EA ADD VACC,93,10/28/2020,33.48,46.5,8.277,66.495,21.483,18.972,22.971,26.784,22.134,16.182,14.787,36.549,66.495,46.128,19.53,12.834,21.669,42.315,13.206,13.392,14.229,14.601,8.556,8.835,8.742,8.277
2513230,ED-MINOR PROCEDURE,604,10/28/2020,217.44,302,53.756,431.86,139.524,123.216,149.188,173.952,143.752,105.096,96.036,237.372,431.86,299.584,126.84,83.352,140.732,274.82,85.768,86.976,92.412,94.828,55.568,57.38,56.776,53.756
2513231,ED-INTERM PROCEDURE,898,10/28/2020,323.28,449,79.922,642.07,207.438,183.192,221.806,258.624,213.724,156.252,142.782,352.914,642.07,445.408,188.58,123.924,209.234,408.59,127.516,129.312,137.394,140.986,82.616,85.31,84.412,79.922
2513232,ED-MAJOR PROCEDURE,5517,10/28/2020,1986.12,2758.5,491.013,3944.655,1274.427,1125.468,1362.699,1588.896,1313.046,959.958,877.203,2168.181,3944.655,2736.432,1158.57,761.346,1285.461,2510.235,783.414,794.448,844.101,866.169,507.564,524.115,518.598,491.013
2513233,CPR,2272,10/28/2020,817.92,1136,202.208,1624.48,524.832,463.488,561.184,654.336,540.736,395.328,361.248,892.896,1624.48,1126.912,477.12,313.536,529.376,1033.76,322.624,327.168,347.616,356.704,209.024,215.84,213.568,202.208
2513239,NI-CARDIOVERSION,4050,10/28/2020,1458,2025,360.45,2895.75,935.55,826.2,1000.35,1166.4,963.9,704.7,643.95,1591.65,2895.75,2008.8,850.5,558.9,943.65,1842.75,575.1,583.2,619.65,635.85,372.6,384.75,380.7,360.45
